timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1628490383466,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490383466,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490384740,74472,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490384740,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490384740,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490385845,74490,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490385845,99419,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490385845,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490386845,74437,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490386845,99821,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490386845,2933000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490387846,74489,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490387846,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490387846,4172000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490388846,74494,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490388846,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490388846,756000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490390108,74380,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490390108,99562,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490390108,6720000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490391109,74398,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490391109,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490391109,4977000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490392109,74329,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490392109,99333,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490392109,3528000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490393109,74299,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490393110,99653,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490393110,679000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490394176,74431,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490394176,99667,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490394176,1057000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490395177,74280,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490395177,99822,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490395177,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490396188,74538,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490396188,99813,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490396188,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490397217,74478,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490397217,99803,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490397217,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490398372,74221,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490398372,99505,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490398372,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490399497,74247,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490399497,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490399497,378000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490400702,74424,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490400702,99830,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490400702,23709000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490403204,74481,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490403204,99857,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490403204,23821000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490404204,74487,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490404204,99845,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490404204,10024000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490405205,74492,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490405205,99761,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490405205,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490406207,74287,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490406207,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490406207,1526000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490407207,74362,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490407207,99839,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490407207,126000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490408208,74338,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490408208,99795,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490408208,5362000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490409208,74072,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490409208,99612,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490409208,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490410209,74100,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490410209,99594,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490410209,5803000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490411209,73933,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490411209,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490411209,10255000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490412210,73953,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490412210,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490412210,3262000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490413210,74022,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490413210,99702,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490413210,1302000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490414211,74110,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490414211,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490414211,37513000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490415212,74162,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490415212,99816,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490415212,8946000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490416212,74147,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490416212,99451,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490416212,68593000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490417212,74175,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490417212,99690,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490417212,378000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490418212,74227,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490418212,99803,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490418212,546000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490419212,74209,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490419212,99675,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490419212,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490420213,74095,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490420213,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490420213,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490421214,74057,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490421214,99378,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490421214,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490422214,74056,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490422215,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490422215,101962000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490423215,74118,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490423215,99506,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490423215,9436000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490424262,74170,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490424262,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490424262,8673000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490425263,74191,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490425263,99793,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490425263,66780000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490426264,74157,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490426265,99803,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490426265,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490427265,74363,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490427266,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490427266,2716000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490428266,74340,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490428266,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490428266,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490429266,74371,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490429294,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490429294,679000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490430460,74238,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490430460,99496,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490430460,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490431873,74375,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490431873,99709,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490431873,7294000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490432991,74400,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490432992,99806,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490432992,39753000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490433992,74388,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490433992,99812,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490433992,9555000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490434993,74408,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490434993,99829,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490434993,756000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490436076,74415,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490436078,99827,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490436078,78925000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490437079,74384,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490437079,99404,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490437079,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490438079,74427,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490438079,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490438079,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490439079,74421,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490439079,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490439079,378000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490440079,74399,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490440079,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490440080,462000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490441158,74422,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490441159,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490441159,4767000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490442317,74495,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490442317,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490442317,39627000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490443318,74523,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490443318,99800,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490443318,68656000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490444469,74522,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490444469,99656,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490444469,49651000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490445483,74577,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490445483,99618,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490445483,163191000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490446483,74592,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490446483,99804,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490446483,10199000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490447657,74650,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490447657,99669,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490447657,973000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490448670,74659,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490448670,99816,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490448670,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490449670,74760,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490449670,99800,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490449670,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490450671,74767,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490450671,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490450671,805000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490451671,74948,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490451671,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490451671,378000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490452767,75026,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490452767,99469,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490452767,1176000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490454117,74924,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490454117,99843,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490454117,1974000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490455357,75012,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490455358,99818,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490455358,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490456426,75097,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490456426,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490456426,8435000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490457426,74700,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490457426,99824,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490457426,5495000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490458427,74661,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490458427,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490458427,5033000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490459527,74880,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490459527,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490459527,679000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490460528,75104,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490460528,99812,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490460528,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490461529,75185,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490461529,99571,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490461529,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490462529,75148,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490462529,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490462529,462000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490463595,75145,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490463595,99816,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490463595,602000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490464742,75131,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490464742,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490464742,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490465908,75300,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490465908,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490465908,679000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490467095,75376,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490467095,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490467095,6905000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490468096,75361,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490468111,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490468111,1978000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490469398,75284,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490469398,99839,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490469398,19327000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490470534,75019,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490470534,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490470534,4865000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490471534,75019,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490471534,99465,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490471534,1743000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490472535,75035,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490472535,99829,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490472535,3549000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490473535,75123,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490473535,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490473535,546000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490474535,75230,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490474535,99591,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490474535,378000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490475536,75288,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490475536,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490475536,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490476537,75428,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490476537,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490476537,1176000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490477537,75451,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490477537,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490477537,1358000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490478538,75147,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490478538,99833,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490478538,1302000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490479648,75204,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490479648,99631,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490479648,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490480925,75278,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490480925,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490480925,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490481925,75350,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490481925,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490481925,4949000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490482926,75396,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490482926,99675,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490482926,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490483927,75426,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490483927,99228,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490483927,1358000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490484927,75520,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490484927,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490484927,2555000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490486137,75601,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490486138,99659,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490486138,47593000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490487139,75467,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490487139,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490487139,2436000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490488140,75460,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490488140,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490488140,3703000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490489140,75461,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490489140,99805,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490489140,9898000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490490187,75234,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490490187,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490490187,518000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490491276,75258,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490491276,99817,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490491276,9828000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490492617,75312,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490492640,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490492640,378000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490493640,75236,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490493640,99761,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490493640,294000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490494641,75424,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490494641,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490494641,378000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490495641,75482,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490495641,99804,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490495641,1358000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490496641,75611,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490496641,99460,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490496641,0,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490497642,75511,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490497642,99805,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490497642,2617000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490498643,75533,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490498643,100000,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490498643,2673000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
1628490499643,75258,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1628490499643,99810,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1628490499643,2617000,localhost Network I/O,,,,,true,,0,0,0,0,null,0,0,0
